ID Gender,Gender,Year Enlisted,Years in Service,Workforce Status,Record Count,Average Wage,Average Wage Appx MOE,Total Population,Total Population MOE Appx,PUMS Occupation,Degree Type,ID PUMS Occupation
2,Female,2017,2,TRUE,183," $73,700 "," $13,912 "," 4,523 "," 2,512 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2014,5,TRUE,122," $87,708 "," $4,972 "," 2,043 ", 876 ,Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2017,2,TRUE,90," $59,911 "," $7,631 "," 8,012 "," 1,085 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
1,Male,2017,4,TRUE,298," $61,800 "," $5,047 "," 17,897 "," 2,154 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2014,4,TRUE,143," $64,067 "," $3,303 ", 766 ," 3,279 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
2,Female,2018,5,TRUE,129," $43,883 "," $5,284 "," 17,116 "," 3,490 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,553010
2,Female,2016,4,TRUE,33," $62,182 "," $5,022 "," 4,287 ", 790 ,"Military, rank not specified",Associate's Degree and Certificate,553010
2,Female,2014,6,TRUE,84," $49,385 "," $4,015 "," 9,577 "," 4,251 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2016,2,TRUE,49," $37,442 "," $15,992 "," 4,213 "," 1,524 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2015,5,TRUE,87," $45,269 "," $8,362 "," 20,578 "," 1,139 ",Firstline enlisted military supervisors,High School Degree and Certificate,559830
1,Male,2014,2,TRUE,46," $48,696 "," $11,707 "," 21,970 ", 936 ,Aircraft mechanics & service technicians,Bachelor's Degree,493011
2,Female,2016,3,TRUE,224," $25,438 "," $20,260 ", 723 ," 2,070 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2016,5,TRUE,46," $53,168 "," $14,946 "," 19,065 "," 2,759 ",Aircraft pilots & flight engineers,Bachelor's Degree and Certification,493011
2,Female,2017,4,TRUE,37," $37,653 "," $16,808 "," 4,392 "," 2,781 ",Firstline enlisted military supervisors,High School Degree,552010
2,Female,2014,4,TRUE,127," $33,657 "," $23,706 "," 1,016 "," 4,620 ",Aircraft pilots & flight engineers,Bachelor's Degree and Certification,532010
2,Female,2014,3,TRUE,1," $62,290 "," $4,124 "," 13,283 "," 2,094 ","Military, rank not specified",Bachelor's Degree and Certification,553010
2,Female,2016,3,TRUE,290," $41,118 "," $6,875 "," 33,838 "," 2,676 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2017,2,TRUE,66," $39,009 "," $3,529 "," 12,659 ", 981 ,Firstline enlisted military supervisors,Bachelor's Degree,552010
1,Male,2018,5,TRUE,33," $24,897 "," $5,739 "," 4,258 ", 582 ,Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2016,3,TRUE,10," $53,272 "," $21,010 "," 6,147 "," 1,237 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
2,Female,2017,4,TRUE,332," $39,448 "," $5,619 "," 35,879 "," 2,668 ",Firstline enlisted military supervisors,High School Degree and Certificate,559830
2,Female,2016,4,TRUE,23," $45,408 "," $4,914 "," 1,937 ", 822 ,Firstline enlisted military supervisors,Associate's Degree and/or Certificate,553010
1,Male,2018,5,TRUE,80," $33,359 "," $10,688 "," 7,001 "," 3,580 ",Aircraft mechanics & service technicians,Master's Degree,553010
2,Female,2014,6,TRUE,64," $63,905 "," $8,990 "," 2,317 "," 3,399 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2017,4,TRUE,74," $52,117 "," $4,051 "," 7,886 "," 2,530 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,552010
1,Male,2017,5,TRUE,78," $72,751 "," $20,579 "," 1,439 "," 1,206 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2015,6,TRUE,4," $46,169 "," $3,455 ", 914 ," 1,458 ",Aircraft mechanics & service technicians,High School Degree,559830
1,Male,2016,6,TRUE,73," $27,247 "," $3,733 "," 1,705 "," 2,519 ","Military, rank not specified",High School Degree,553010
2,Female,2016,2,TRUE,268," $37,448 "," $37,601 "," 14,051 "," 2,521 ",Firstline enlisted military supervisors,High School Degree,532010
1,Male,2015,4,TRUE,15," $35,009 "," $4,863 "," 13,760 "," 1,113 ","Military, rank not specified",Bachelor's Degree,493011
2,Female,2017,4,TRUE,6," $81,782 "," $12,753 "," 12,041 "," 1,535 ",Firstline enlisted military supervisors,Master's Degree,532010
2,Female,2014,6,TRUE,138," $28,325 "," $41,322 "," 1,980 "," 3,076 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2015,5,TRUE,41," $29,537 "," $14,798 "," 6,376 "," 2,833 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2018,3,TRUE,182," $66,903 "," $14,566 "," 33,287 "," 3,905 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,553010
2,Female,2017,3,TRUE,5," $48,321 "," $3,042 "," 1,076 "," 1,995 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2014,6,TRUE,198," $55,820 "," $13,988 "," 24,376 "," 4,192 ","Military, rank not specified",High School Degree,559830
1,Male,2017,5,TRUE,104," $78,547 "," $8,733 "," 15,743 "," 2,869 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
2,Female,2016,4,TRUE,30," $52,771 "," $3,495 ", 970 , 629 ,Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2018,2,TRUE,0," $34,061 "," $9,067 "," 5,544 "," 3,112 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2016,3,TRUE,77," $52,869 "," $11,558 "," 11,303 ", 670 ,Aircraft pilots & flight engineers,High School Degree,552010
1,Male,2017,2,TRUE,182," $44,920 "," $4,755 "," 6,396 "," 3,881 ",Firstline enlisted military supervisors,High School Degree,493011
1,Male,2016,4,TRUE,188," $78,649 "," $3,392 ", 954 ," 2,551 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
1,Male,2017,3,TRUE,27," $86,435 "," $8,287 "," 10,082 "," 2,867 ",Aircraft pilots & flight engineers,High School Degree and Certificate,493011
1,Male,2018,6,TRUE,136," $51,681 "," $27,638 "," 6,173 "," 3,208 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and Certificate,559830
1,Male,2016,4,TRUE,478," $57,849 "," $3,373 "," 26,543 "," 1,242 ",Aircraft pilots & flight engineers,High School Degree,553010
1,Male,2014,4,TRUE,104," $38,143 "," $8,160 "," 6,255 "," 3,976 ",Firstline enlisted military supervisors,High School Degree,553010
1,Male,2016,4,TRUE,34," $61,385 "," $5,941 "," 22,348 "," 1,163 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2014,5,TRUE,7," $35,273 "," $5,662 "," 10,384 "," 1,193 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2014,6,TRUE,159," $38,255 "," $5,231 "," 13,818 "," 2,572 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2017,3,TRUE,27," $60,656 "," $3,387 "," 9,212 "," 3,685 ",Firstline enlisted military supervisors,High School Degree,532010
2,Female,2014,5,TRUE,40," $40,977 "," $21,775 "," 18,086 "," 3,264 ",Aircraft pilots & flight engineers,High School Degree,532010
1,Male,2014,2,TRUE,64," $32,699 "," $3,793 "," 35,284 "," 3,433 ",Firstline enlisted military supervisors,High School Degree and Certificate,552010
2,Female,2017,5,TRUE,98," $32,455 "," $6,972 "," 20,409 "," 2,482 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2017,2,TRUE,74," $62,565 "," $6,665 "," 8,530 "," 1,795 ","Military, rank not specified",Associate's Degree and Certificate,553010
2,Female,2015,4,TRUE,55," $48,373 "," $5,465 "," 2,886 "," 2,291 ",Aircraft mechanics & service technicians,High School Degree,559830
2,Female,2016,2,TRUE,31," $49,580 "," $43,397 "," 17,041 "," 2,646 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2017,3,TRUE,16," $52,292 "," $3,184 "," 9,747 "," 2,189 ","Military, rank not specified",High School Degree,559830
2,Female,2014,4,TRUE,338," $55,294 "," $21,711 "," 6,798 ", 948 ,Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2017,4,TRUE,14," $29,430 "," $6,051 ", 876 ," 3,165 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2014,4,TRUE,66," $32,462 "," $4,344 "," 9,292 "," 1,821 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2014,2,TRUE,93," $36,930 "," $16,577 "," 7,745 "," 4,686 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,552010
2,Female,2015,3,TRUE,82," $50,569 "," $19,550 "," 22,501 "," 2,736 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2016,5,TRUE,1," $39,745 "," $6,472 "," 2,492 "," 2,300 ",Aircraft pilots & flight engineers,High School Degree,559830
2,Female,2016,6,TRUE,43," $41,104 "," $3,108 "," 10,887 "," 3,556 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,553010
2,Female,2015,2,TRUE,30," $40,326 "," $29,002 "," 21,789 "," 3,297 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2017,3,TRUE,83," $47,243 "," $5,074 "," 16,148 "," 3,260 ",Firstline enlisted military supervisors,High School Degree,552010
2,Female,2014,6,TRUE,97," $49,412 "," $4,727 "," 15,505 "," 3,294 ",Aircraft pilots & flight engineers,Bachelor's Degree,552010
1,Male,2014,6,TRUE,131," $62,831 "," $5,156 "," 5,976 "," 1,838 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2018,2,TRUE,160," $55,936 "," $7,756 "," 6,148 ", 964 ,Firstline enlisted military supervisors,Master's Degree,552010
1,Male,2018,5,TRUE,140," $77,126 "," $9,037 "," 6,247 "," 2,251 ",Aircraft mechanics & service technicians,High School Degree,552010
2,Female,2017,3,TRUE,87," $72,517 "," $40,632 "," 6,508 "," 1,754 ",Aircraft pilots & flight engineers,High School Degree and Certificate,553010
1,Male,2016,3,TRUE,228," $65,352 "," $4,745 "," 32,073 "," 3,104 ","Military, rank not specified",High School Degree,493011
1,Male,2017,6,TRUE,171," $46,256 "," $7,459 "," 11,861 "," 3,641 ",Firstline enlisted military supervisors,High School Degree,559830
1,Male,2017,6,TRUE,6," $33,161 "," $9,798 "," 35,543 "," 1,953 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
1,Male,2017,5,TRUE,402," $31,098 "," $7,762 "," 9,490 "," 2,910 ","Military, rank not specified",Master's Degree,493011
1,Male,2016,6,TRUE,20," $30,281 "," $4,393 "," 11,549 "," 3,236 ","Military, rank not specified",Master's Degree,559830
1,Male,2017,3,TRUE,109," $60,410 "," $4,692 "," 4,119 "," 3,256 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,553010
1,Male,2017,5,TRUE,40," $49,645 "," $9,887 ", 701 ," 3,097 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2018,4,TRUE,62," $27,915 "," $6,603 "," 12,177 "," 1,133 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,559830
2,Female,2017,3,TRUE,16," $61,066 "," $5,930 "," 7,457 "," 2,265 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2016,2,TRUE,2," $51,454 "," $4,497 "," 2,619 "," 1,089 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2016,5,TRUE,130," $60,142 "," $6,170 "," 11,398 "," 2,463 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2017,5,TRUE,133," $33,350 "," $20,492 "," 6,877 "," 2,264 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,552010
2,Female,2016,4,TRUE,26," $48,241 "," $17,865 "," 18,980 "," 4,265 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,553010
1,Male,2014,3,TRUE,237," $58,498 "," $5,657 "," 1,490 ", 863 ,Aircraft pilots & flight engineers,Master's Degree,553010
1,Male,2014,3,TRUE,51," $37,482 "," $4,434 "," 11,670 "," 3,916 ",Aircraft pilots & flight engineers,High School Degree,493011
1,Male,2014,4,TRUE,42," $42,747 "," $28,045 "," 4,569 "," 2,317 ","Military, rank not specified",High School Degree,552010
2,Female,2016,3,TRUE,239," $55,486 "," $12,970 "," 6,375 ", 939 ,"Military, rank not specified",Associate's Degree and/or Certificate,553010
1,Male,2017,6,TRUE,96," $60,234 "," $10,790 "," 3,972 "," 2,511 ",Firstline enlisted military supervisors,Bachelor's Degree,552010
1,Male,2018,2,TRUE,49," $31,397 "," $3,150 "," 5,195 "," 3,464 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,493011
1,Male,2015,5,TRUE,145," $35,028 "," $5,636 "," 6,934 "," 4,769 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2018,2,TRUE,117," $41,205 "," $12,679 "," 34,423 "," 3,580 ","Military, rank not specified",Associate's Degree and/or Certificate,553010
2,Female,2015,6,TRUE,43," $33,193 "," $3,205 "," 12,940 "," 3,555 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,552010
2,Female,2017,4,TRUE,72," $29,717 "," $5,021 "," 1,196 ", 531 ,Firstline enlisted military supervisors,High School Degree,553010
1,Male,2016,4,TRUE,2," $52,951 "," $7,880 "," 5,743 "," 2,560 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2014,5,TRUE,319," $21,538 "," $14,375 "," 1,506 "," 2,376 ",Aircraft pilots & flight engineers,Master's Degree,553010
1,Male,2016,5,TRUE,183," $59,157 "," $8,163 "," 13,990 "," 2,752 ","Military, rank not specified",Associate's Degree and Certificate,493011
2,Female,2015,5,TRUE,87," $86,038 "," $9,860 "," 5,701 "," 2,548 ",Aircraft pilots & flight engineers,High School Degree,559830
1,Male,2016,4,TRUE,27," $80,283 "," $4,045 "," 11,411 "," 2,002 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2018,5,TRUE,122," $58,268 "," $24,102 "," 1,152 "," 3,332 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2015,2,TRUE,31," $88,893 "," $5,675 "," 11,940 "," 1,955 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2014,5,TRUE,21," $67,135 "," $4,212 "," 19,962 "," 3,869 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,559830
2,Female,2015,4,TRUE,12," $28,727 "," $31,129 "," 16,370 "," 2,844 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2018,5,TRUE,69," $53,758 "," $7,879 "," 4,631 "," 1,845 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2018,2,TRUE,48," $46,748 "," $3,681 "," 2,803 "," 4,717 ",Firstline enlisted military supervisors,High School Degree,532010
1,Male,2017,4,TRUE,167," $64,602 "," $5,097 "," 19,479 "," 2,514 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2017,3,TRUE,76," $31,255 "," $8,050 "," 8,171 "," 3,612 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
2,Female,2014,3,TRUE,22," $65,090 "," $7,132 "," 1,556 "," 4,453 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,552010
2,Female,2016,6,TRUE,15," $54,928 "," $7,820 "," 9,510 ", 807 ,"Military, rank not specified",Bachelor's Degree,553010
1,Male,2017,6,TRUE,1," $37,760 "," $13,185 "," 12,928 "," 2,168 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2018,5,TRUE,69," $69,150 "," $3,896 "," 2,610 "," 2,288 ",Aircraft mechanics & service technicians,High School Degree and Certificate,553010
1,Male,2017,4,TRUE,18," $50,317 "," $6,561 "," 6,889 ", 576 ,Firstline enlisted military supervisors,Bachelor's Degree,552010
2,Female,2014,4,TRUE,9," $33,981 "," $5,686 "," 5,439 "," 3,824 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2018,6,TRUE,17," $37,207 "," $9,368 "," 35,431 "," 3,336 ","Military, rank not specified",Bachelor's Degree and Certification,552010
1,Male,2017,2,TRUE,83," $75,236 "," $6,100 "," 1,891 "," 3,018 ",Aircraft pilots & flight engineers,Master's Degree,552010
2,Female,2018,6,TRUE,150," $49,679 "," $12,541 "," 5,064 "," 3,905 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,493011
2,Female,2015,5,TRUE,6," $33,159 "," $6,631 "," 5,400 "," 1,770 ",Firstline enlisted military supervisors,Bachelor's Degree and Certification,559830
2,Female,2015,3,TRUE,50," $70,449 "," $7,713 "," 6,307 "," 1,800 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,559830
1,Male,2017,4,TRUE,214," $42,306 "," $4,251 "," 7,633 "," 1,038 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,553010
1,Male,2018,5,TRUE,81," $40,247 "," $4,080 "," 14,942 ", 934 ,Aircraft pilots & flight engineers,Bachelor's Degree,532010
1,Male,2018,2,TRUE,75," $22,381 "," $9,237 "," 15,035 "," 3,167 ",Aircraft pilots & flight engineers,Master's Degree,553010
2,Female,2015,4,TRUE,35," $32,286 "," $6,134 "," 31,313 "," 1,993 ",Firstline enlisted military supervisors,Associate's Degree and Certificate,552010
2,Female,2017,5,TRUE,27," $36,911 "," $4,899 "," 2,789 ", 951 ,Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,559830
2,Female,2014,5,TRUE,661," $82,193 "," $23,410 "," 33,625 "," 2,181 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2017,4,TRUE,244," $45,898 "," $7,566 "," 10,814 "," 2,957 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,559830
1,Male,2017,2,TRUE,86," $29,077 "," $9,489 "," 15,148 "," 1,481 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,553010
2,Female,2017,5,TRUE,263," $20,234 "," $11,051 ", 580 , 546 ,Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2016,2,TRUE,14," $30,567 "," $17,613 ", 697 ," 1,114 ",Aircraft mechanics & service technicians,Bachelor's Degree,532010
1,Male,2016,2,TRUE,27," $36,207 "," $10,889 "," 36,033 "," 2,021 ","Military, rank not specified",Associate's Degree and Certificate,493011
1,Male,2017,4,TRUE,102," $55,465 "," $11,009 "," 3,085 "," 2,067 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2014,6,TRUE,27," $88,699 "," $3,967 "," 9,814 "," 1,479 ","Military, rank not specified",Bachelor's Degree,493011
2,Female,2015,2,TRUE,80," $41,317 "," $7,119 "," 7,155 "," 2,111 ","Military, rank not specified",Master's Degree,559830
2,Female,2018,5,TRUE,145," $25,792 "," $4,316 "," 18,540 "," 3,139 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
2,Female,2016,4,TRUE,91," $52,578 "," $11,527 ", 985 ," 3,878 ",Aircraft pilots & flight engineers,High School Degree,553010
2,Female,2016,6,TRUE,344," $52,175 "," $9,864 "," 19,283 "," 2,507 ",Firstline enlisted military supervisors,High School Degree,532010
2,Female,2017,5,TRUE,36," $24,786 "," $6,033 ", 580 ," 2,017 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,493011
1,Male,2015,4,TRUE,8," $30,970 "," $4,047 "," 30,176 "," 2,568 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
1,Male,2016,5,TRUE,88," $61,562 "," $5,788 "," 23,222 "," 3,393 ","Military, rank not specified",Master's Degree,553010
1,Male,2018,3,TRUE,208," $55,065 "," $22,630 "," 1,362 "," 2,804 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2016,2,TRUE,272," $34,517 "," $5,130 "," 17,852 "," 1,494 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2014,3,TRUE,66," $55,014 "," $4,982 "," 6,506 "," 2,162 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,559830
1,Male,2017,5,TRUE,49," $53,587 "," $17,177 "," 8,469 "," 1,575 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2015,2,TRUE,58," $37,144 "," $22,265 "," 1,025 "," 2,408 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2017,6,TRUE,88," $77,047 "," $6,010 "," 4,974 "," 3,716 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2015,3,TRUE,420," $88,473 "," $6,611 "," 29,576 "," 2,228 ",Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2016,5,TRUE,91," $32,720 "," $8,368 "," 12,567 "," 1,930 ","Military, rank not specified",Bachelor's Degree,552010
1,Male,2015,3,TRUE,70," $36,747 "," $12,619 "," 3,944 "," 2,455 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2014,2,TRUE,57," $39,148 "," $33,913 "," 3,765 "," 3,894 ",Firstline enlisted military supervisors,High School Degree,559830
2,Female,2014,6,TRUE,71," $56,833 "," $3,304 "," 18,199 "," 2,751 ","Military, rank not specified",Master's Degree,559830
1,Male,2017,6,TRUE,46," $54,791 "," $4,309 "," 2,360 "," 1,500 ","Military, rank not specified",High School Degree,559830
2,Female,2016,2,TRUE,3," $65,922 "," $9,985 "," 25,425 "," 3,842 ","Military, rank not specified",Bachelor's Degree,552010
2,Female,2014,4,TRUE,92," $51,642 "," $6,346 "," 34,424 "," 2,031 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2017,5,TRUE,162," $57,479 "," $8,326 "," 7,886 "," 3,241 ",Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2016,6,TRUE,204," $85,438 "," $11,899 "," 7,274 "," 3,145 ",Aircraft pilots & flight engineers,Master's Degree,532010
2,Female,2014,3,TRUE,17," $62,783 "," $9,809 "," 18,413 "," 4,400 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2016,5,TRUE,8," $62,417 "," $7,583 "," 3,928 "," 1,026 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2018,5,TRUE,458," $28,329 "," $4,820 "," 13,519 "," 1,644 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2015,4,TRUE,182," $40,110 "," $10,290 "," 17,356 "," 1,682 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2015,5,TRUE,26," $32,254 "," $23,288 "," 33,209 "," 3,128 ",Firstline enlisted military supervisors,Bachelor's Degree,493011
2,Female,2016,4,TRUE,77," $41,181 "," $9,436 "," 8,914 "," 1,992 ",Aircraft mechanics & service technicians,High School Degree,559830
2,Female,2018,4,TRUE,83," $36,990 "," $6,828 "," 4,261 "," 4,063 ",Firstline enlisted military supervisors,Bachelor's Degree,493011
1,Male,2015,5,TRUE,53," $33,395 "," $3,831 "," 14,990 "," 2,174 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,559830
1,Male,2015,2,TRUE,209," $24,829 "," $9,794 "," 30,583 "," 2,391 ",Firstline enlisted military supervisors,Bachelor's Degree and Certification,532010
1,Male,2017,3,TRUE,106," $57,170 "," $8,200 ", 540 ," 1,945 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2016,2,TRUE,37," $54,099 "," $20,111 "," 14,578 "," 3,078 ","Military, rank not specified",Associate's Degree and/or Certificate,493011
2,Female,2017,2,TRUE,174," $53,069 "," $11,491 "," 3,043 "," 3,412 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,532010
1,Male,2017,4,TRUE,149," $25,813 "," $7,747 "," 8,958 "," 1,594 ","Military, rank not specified",High School Degree,532010
2,Female,2018,2,TRUE,59," $62,299 "," $46,778 "," 2,143 "," 4,779 ","Military, rank not specified",Associate's Degree and Certificate,552010
2,Female,2015,2,TRUE,31," $50,145 "," $15,292 "," 18,374 "," 2,361 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,493011
1,Male,2015,2,TRUE,127," $40,340 "," $6,961 ", 852 ," 4,200 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,493011
1,Male,2015,5,TRUE,118," $53,875 "," $14,765 "," 29,180 "," 1,312 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2017,3,TRUE,52," $79,888 "," $6,313 ", 653 ," 2,310 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
1,Male,2018,5,TRUE,81," $28,588 "," $7,892 "," 34,760 "," 1,065 ",Firstline enlisted military supervisors,Bachelor's Degree,552010
1,Male,2014,4,TRUE,101," $86,528 "," $6,574 "," 10,448 "," 3,107 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
1,Male,2017,3,TRUE,62," $25,128 "," $5,745 "," 1,325 "," 1,801 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2015,6,TRUE,172," $38,089 "," $16,464 "," 10,679 "," 1,476 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,532010
2,Female,2017,2,TRUE,488," $44,603 "," $8,537 "," 11,754 ", 889 ,Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,559830
1,Male,2015,5,TRUE,117," $42,196 "," $6,773 "," 24,548 "," 2,162 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2017,2,TRUE,90," $44,986 "," $8,280 ", 707 ," 2,985 ","Military, rank not specified",High School Degree,559830
2,Female,2016,3,TRUE,30," $21,331 "," $8,368 "," 1,518 "," 4,955 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
2,Female,2014,3,TRUE,17," $69,235 "," $8,321 "," 11,342 "," 1,804 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2017,6,TRUE,158," $27,865 "," $11,404 "," 4,810 "," 1,426 ","Military, rank not specified",High School Degree,532010
1,Male,2017,2,TRUE,23," $53,719 "," $3,437 "," 24,798 "," 1,525 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2017,4,TRUE,63," $53,167 "," $5,576 "," 3,016 ", 531 ,Firstline enlisted military supervisors,Bachelor's Degree and Certification,559830
1,Male,2016,6,TRUE,1," $35,971 "," $9,282 "," 1,478 "," 3,031 ","Military, rank not specified",Master's Degree,532010
1,Male,2015,4,TRUE,90," $43,913 "," $26,063 "," 1,660 "," 4,273 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,532010
1,Male,2018,2,TRUE,161," $54,800 "," $7,613 "," 31,854 ", 855 ,Aircraft mechanics & service technicians,High School Degree,493011
2,Female,2015,4,TRUE,55," $71,501 "," $8,859 "," 11,936 "," 3,295 ","Military, rank not specified",Associate's Degree and/or Certificate,552010
1,Male,2018,2,TRUE,210," $45,205 "," $9,311 "," 4,805 "," 2,068 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
2,Female,2014,5,TRUE,2," $76,824 "," $9,460 "," 1,004 ", 700 ,Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,493011
